tile_size_v,trial,mean_share,mean_share_percent,median_share,median_share_percent
32,39,0.012134307995438576,1.2134307995438576,0.011613591574132442,1.1613591574132442
32,40,0.012133825570344925,1.2133825570344925,0.011725313030183315,1.1725313030183315
32,41,0.012071550823748112,1.2071550823748112,0.011659808456897736,1.1659808456897736
32,42,0.01212417520582676,1.212417520582676,0.01165007147938013,1.165007147938013
32,43,0.012056736275553703,1.2056736275553703,0.01160985417664051,1.160985417664051
32,44,0.012097463011741638,1.2097463011741638,0.011554785072803497,1.1554785072803497
32,45,0.012159223668277264,1.2159223668277264,0.011687621474266052,1.1687621474266052
32,46,0.012200373224914074,1.2200373224914074,0.01167867798358202,1.167867798358202
32,47,0.011987430974841118,1.1987430974841118,0.011544567532837391,1.154456753283739
32,48,0.01210952177643776,1.210952177643776,0.011649747379124165,1.1649747379124165
32,49,0.01205645315349102,1.205645315349102,0.011758648790419102,1.1758648790419102
32,50,0.01209308858960867,1.209308858960867,0.01166110672056675,1.166110672056675
32,51,0.011977218091487885,1.1977218091487885,0.01158716157078743,1.158716157078743
32,52,0.012225947342813015,1.2225947342813015,0.01169399544596672,1.169399544596672
32,53,0.012077301740646362,1.2077301740646362,0.011612845584750175,1.1612845584750175
32,54,0.011984447948634624,1.1984447948634624,0.011571631766855717,1.1571631766855717
32,55,0.01216970756649971,1.216970756649971,0.011614499613642693,1.1614499613642693
32,56,0.012181492522358894,1.2181492522358894,0.011720363050699234,1.1720363050699234
32,57,0.011999750509858131,1.1999750509858131,0.011597895063459873,1.1597895063459873
32,58,0.012193562462925911,1.219356246292591,0.011771745048463345,1.1771745048463345
32,59,0.012273401021957397,1.2273401021957397,0.011800349690020084,1.1800349690020084
32,60,0.012044994160532951,1.2044994160532951,0.011590556241571903,1.1590556241571903
32,61,0.012200761586427689,1.2200761586427689,0.011701973155140877,1.1701973155140877
32,62,0.012010646983981133,1.2010646983981133,0.011515782214701176,1.1515782214701176
32,63,0.012034937739372253,1.2034937739372253,0.01165036391466856,1.165036391466856
32,64,0.012199264951050282,1.2199264951050282,0.01161784864962101,1.161784864962101
32,65,0.012045137584209442,1.2045137584209442,0.011662648990750313,1.1662648990750313
32,66,0.012106736190617085,1.2106736190617085,0.011717821471393108,1.1717821471393108
32,67,0.012137431651353836,1.2137431651353836,0.01165084820240736,1.165084820240736
32,68,0.012216366827487946,1.2216366827487946,0.011746847070753574,1.1746847070753574
32,69,0.01201129425317049,1.201129425317049,0.011608999222517014,1.1608999222517014
32,70,0.012101991102099419,1.2101991102099419,0.011580566875636578,1.1580566875636578
32,71,0.012034042738378048,1.2034042738378048,0.011495650745928288,1.1495650745928288
32,72,0.012131176888942719,1.2131176888942719,0.011599428951740265,1.1599428951740265
32,73,0.01214873231947422,1.214873231947422,0.011794796213507652,1.1794796213507652
32,74,0.012121342122554779,1.212134212255478,0.011656288988888264,1.1656288988888264
32,75,0.011994932778179646,1.1994932778179646,0.011570119298994541,1.1570119298994541
32,76,0.012159977108240128,1.2159977108240128,0.01169871911406517,1.169871911406517
32,77,0.01219373382627964,1.219373382627964,0.011727576144039631,1.172757614403963
32,78,0.012228813022375107,1.2228813022375107,0.011757534928619862,1.1757534928619862
32,79,0.012143333442509174,1.2143333442509174,0.011704230681061745,1.1704230681061745
32,80,0.011989874765276909,1.1989874765276909,0.011603796854615211,1.1603796854615211
32,81,0.012060018256306648,1.2060018256306648,0.01154855266213417,1.154855266213417
32,82,0.012022425420582294,1.2022425420582294,0.011471634730696678,1.1471634730696678
32,83,0.012119315564632416,1.2119315564632416,0.011568785645067692,1.1568785645067692
32,84,0.012179098092019558,1.2179098092019558,0.011733568273484707,1.1733568273484707
32,85,0.0121498117223382,1.21498117223382,0.011667821556329727,1.1667821556329727
32,86,0.012040541507303715,1.2040541507303715,0.011679207906126976,1.1679207906126976
32,87,0.01216577272862196,1.216577272862196,0.011600625701248646,1.1600625701248646
32,88,0.012266559526324272,1.2266559526324272,0.011802312918007374,1.1802312918007374
32,89,0.0121929831802845,1.21929831802845,0.011809473857283592,1.1809473857283592
32,90,0.012049886398017406,1.2049886398017406,0.01163909025490284,1.163909025490284
32,91,0.012309728190302849,1.2309728190302849,0.011852145195007324,1.1852145195007324
32,92,0.012138769961893559,1.2138769961893559,0.011701107025146484,1.1701107025146484
32,93,0.012104314751923084,1.2104314751923084,0.011654561385512352,1.1654561385512352
32,94,0.011994424276053905,1.1994424276053905,0.01152603980153799,1.152603980153799
32,95,0.012151958420872688,1.2151958420872688,0.011618572287261486,1.1618572287261486
32,96,0.012120036408305168,1.2120036408305168,0.011705657467246056,1.1705657467246056
32,97,0.01219300925731659,1.219300925731659,0.011713270097970963,1.1713270097970963
32,98,0.012103977613151073,1.2103977613151073,0.01165724266320467,1.165724266320467
32,99,0.012235049158334732,1.2235049158334732,0.011730344966053963,1.1730344966053963
